4.983079997801337	4.982089424709625	4.9704337997555195	4.851149526318875	4.5827051862431185	4.458432431076918	4.427913800937411	4.417841491032838
4.976796767642379	4.97573075324349	4.962792354058713	4.826017444514083	4.520904461295283	4.381341130037587	4.347233530929139	4.335991027278308
4.9317809983583345	4.9298322118	4.9067404478071	4.664742019205888	4.158439636321059	3.942869116972134	3.8916128598079185	3.8748372246536307
4.983079997801337	4.982089424709625	4.9704337997555195	4.851149526318875	4.5827051862431185	4.458432431076918	4.427913800937411	4.417841491032838
4.976796767642379	4.97573075324349	4.962792354058713	4.826017444514083	4.520904461295283	4.381341130037587	4.347233530929139	4.335991027278308
4.9317809983583345	4.9298322118	4.9067404478071	4.664742019205888	4.158439636321059	3.942869116972134	3.8916128598079185	3.8748372246536307
4.8359452369319875	4.8266630769004415	4.719505874174285	3.8281921295361068	2.627277167907329	2.2712440974255106	2.195870245634216	2.171886257700687
4.777377150549506	4.767578131995976	4.651503544656677	3.6782763085887438	2.439474415946643	2.0884371764402876	2.0150352567224545	1.9917444159607673
4.3930792922275215	4.37770427308291	4.2026117469918445	2.917082876106538	1.6738172342281572	1.3822342131641312	1.3240593105002796	1.3057925314873242
4.8359452369319875	4.8266630769004415	4.719505874174285	3.8281921295361068	2.627277167907329	2.2712440974255106	2.195870245634216	2.171886257700687
4.777377150549506	4.767578131995976	4.651503544656677	3.6782763085887438	2.439474415946643	2.0884371764402876	2.0150352567224545	1.9917444159607673
4.3930792922275215	4.37770427308291	4.2026117469918445	2.917082876106538	1.6738172342281572	1.3822342131641312	1.3240593105002796	1.3057925314873242
3.736497761374982	3.6821530366556483	3.142308735288952	1.2568744159752938	0.5349938812651098	0.42260614546361946	0.40187372665719734	0.3954702176190838
3.4152545791574163	3.366208078906347	2.866732644246627	1.116157264987768	0.47250444387751805	0.37388275248246866	0.35573697862754694	0.35013568523996214
2.114697166528255	2.080406154383075	1.7450841611752428	0.6489156196503724	0.28040689578391725	0.2258085719447445	0.2158170369264136	0.21273620989238345
3.736497761374982	3.6821530366556483	3.142308735288952	1.2568744159752938	0.5349938812651098	0.42260614546361946	0.40187372665719734	0.3954702176190838
3.4152545791574163	3.366208078906347	2.866732644246627	1.116157264987768	0.47250444387751805	0.37388275248246866	0.35573697862754694	0.35013568523996214
2.114697166528255	2.080406154383075	1.7450841611752428	0.6489156196503724	0.28040689578391725	0.2258085719447445	0.2158170369264136	0.21273620989238345
