0.24080868088070093	0.23980142262401902	0.23860784816863703	0.2356876632147562	0.22807320062021774	0.20958584497807559	0.17961779947333198	0.15575352670472245	0.14520333011937117	0.14139240527562275	0.13996807012561852
0.580636864079153	0.5782989917440253	0.5755270790324587	0.568739434849842	0.5509970940862158	0.5076530772524918	0.4365491801111635	0.3790530204362119	0.35332345492715733	0.3439864918100527	0.3404837582697031
1.285202837189827	1.2808449708459484	1.2756747762302998	1.2629987767659914	1.22975868131551	1.147911944366838	1.011504687084851	0.8987582141463267	0.8473676428893107	0.8285228166827245	0.8214322236201133
0.24080873834149633	0.2398015917982928	0.2386079249770618	0.2356878831641945	0.2280732909578329	0.20958593900982375	0.17961981623374113	0.1557558114227012	0.14520650828284842	0.1413954250118943	0.13997133964845013
0.5806370500041542	0.5782991670267296	0.5755272427675419	0.5687396647869917	0.550997868895777	0.5076540064894102	0.43654963880923575	0.3790524630142022	0.3533290748984016	0.3439846439049578	0.3404924646954019
1.2852030997724635	1.2808453818218744	1.2756751333050622	1.2629991961228995	1.229760132807157	1.1479145673265545	1.0115085540265165	0.8987616657483497	0.8473728164171144	0.828527733192363	0.8214370332186215
0.2447801311228304	0.24420815400369236	0.2435302537503886	0.24187191694568724	0.23754748101220194	0.2270483471403852	0.21002898465385864	0.1964760042825761	0.19048433822363128	0.1883200011040336	0.18751109637649932
0.43777377795934136	0.43644610952058943	0.43487189235905194	0.4310171271448815	0.4209413477153317	0.3963259146774211	0.35594530384106227	0.3232926028884957	0.3086851973031448	0.3033783431787077	0.3013890232909015
0.8379076748337222	0.8354328768632266	0.8324966120778786	0.8252976418249198	0.8064207518881441	0.7599396397389362	0.6824712728140342	0.6184444660578324	0.5892632666843033	0.5785614688452444	0.5745347857200047
0.24478023265906995	0.24420818854146528	0.24353039853899	0.2418719566159641	0.23754771604399944	0.22704929780297936	0.21003024033217613	0.19647749515907809	0.19048645430612296	0.18832202615524432	0.18751329940750533
0.43777386686728736	0.4364461455556997	0.43487202398635166	0.4310171708868068	0.4209420741260869	0.3963271388241043	0.35594482329475857	0.3232954603808494	0.30868300287040307	0.3033827788781246	0.30139336692809954
0.8379077390325804	0.8354328832659889	0.8324966985127292	0.8252978022256459	0.8064210450671405	0.7599399279370542	0.6824734670770789	0.6184497053929289	0.5892602478938987	0.5785580261397351	0.5745311801081424
0.24901904084394608	0.24891152858485613	0.24878412101885497	0.2484724721865133	0.24765974898005844	0.24568721693377638	0.24248894300914356	0.23994207301538795	0.23881544188191559	0.23840863621073852	0.2382579308050055
0.28529025552927717	0.2850407219789983	0.28474486129874105	0.2840204154199229	0.2821269468101063	0.2775008902627509	0.2699120476584244	0.26377559693981956	0.2610309175571085	0.26003350610711573	0.2596596003107872
0.3604914135324787	0.36002632940260765	0.3594744784871056	0.35812148216878453	0.35457382990906183	0.3458385876704273	0.331280282225684	0.3192471424593925	0.31376452317991776	0.31175345138377253	0.3109967615405347
0.2490190700546256	0.2489115563347706	0.24878414718586378	0.24847250875208796	0.24765979202642094	0.2456869822007911	0.242488551730034	0.23994257040741293	0.23881587725032472	0.23840905478014762	0.2382586729494025
0.28529027328396983	0.28504073892614923	0.2847448773671631	0.28402043898607726	0.28212703704960745	0.2775010475796826	0.2699123273058399	0.26377600915449817	0.26103159047432234	0.2600341684439118	0.2596602515470678
0.360491427326639	0.36002635133173827	0.35947449787987984	0.3581214954906901	0.3545738767331812	0.3458387381235758	0.3312806233240059	0.31924764776871073	0.31376553026558307	0.311754530985425	0.31099786894440296
